array_size,comparisons,swaps
1300,21889,9104
1300,23050,10028
1300,25225,10041
1300,19541,8305
1300,19893,7786
1300,19818,8810
1300,22010,10203
1300,22808,9912
1300,21644,9419
1300,21951,8623
1300,18905,8991
1300,20330,8953
1300,21936,9134
1300,20781,8342
1300,22356,10914
1300,23413,9500
1300,21111,9714
1300,20618,9428
1300,21833,9331
1300,21559,9493
1300,19187,8562
1300,24301,9290
1300,20509,8883
1400,24052,10617
1400,21498,9305
1400,26043,10168
1400,23820,9476
1400,25133,9830
1400,27874,9923
1400,21278,10864
1400,23489,10755
1400,21443,9501
1400,23203,10118
1400,25385,9817
1400,24236,9413
1400,25440,9764
1400,23097,9323
1400,26689,12174
1400,21887,10090
1400,23335,9824
1400,20965,10135
1400,22119,9956
1400,25813,10509
1400,22185,10011
1400,23015,10477
1400,22990,9512
1400,24960,10745
1400,21352,9310
1400,23301,9924
1400,23452,11424
1400,24151,9727
1400,27021,11226
1400,22398,10046
1400,21998,10027
1400,25400,10456
1400,25825,11147
1400,21245,9114
1400,22760,9938
1400,21329,9227
1400,24009,9617
1400,21855,10606
1400,23929,9979
1400,26646,10421
1400,23899,11438
1400,23733,9434
1400,24579,10991
1400,22746,10042
1400,25947,9983
1400,24118,9763
1400,24575,10414
1400,25732,10449
1400,25538,9805
1400,24805,9906
1400,22279,9588
1400,23439,9199
1400,22390,9803
1400,22864,9404
1400,21765,9398
1400,22326,9530
1400,25724,10313
1400,26191,10777
1400,25838,9602
1400,23042,9831
1400,21540,9140
1400,24989,9554
1400,24704,10552
1400,22089,10746
1400,25463,10191
1400,23928,9983
1400,25716,9389
1400,21582,9766
1400,23254,10633
1400,21589,10278
1400,26622,9209
1400,23817,11252
1400,22303,10762
1400,23042,11382
1400,22553,10146
1400,24552,9766
1400,24073,10250
1400,22364,9803
1400,24590,10584
1400,20576,9306
1400,22493,9583
1400,22927,10075
1400,22593,9681
1400,21186,9423
1400,22020,9080
1400,25770,10776
1400,19558,9398
1400,22117,9755
1400,23447,10706
1400,25689,12155
1400,21240,9646
1400,22107,9720
1400,23349,10936
1400,23952,10178
1400,21853,10018
1400,22159,9913
1400,24124,8863
1400,22645,10538
1400,22097,9612
1400,25575,9863
1400,24911,10118
1500,22226,9697
1500,24045,10267
1500,22965,10600
1500,31085,9915
1500,23499,11584
1500,24542,11605
1500,25679,9893
1500,23567,10039
1500,27787,12124
1500,26498,12673
1500,25282,11268
1500,25820,11093
1500,25908,11706
1500,25748,10649
1500,25102,10715
1500,27358,10864
1500,23981,11006
1500,23796,10740
1500,23633,10319
1500,22850,10774
1500,24885,10471
1500,25383,10029
1500,25640,10765
1500,23883,10995
1500,25643,10094
1500,22950,9452
1500,25711,11584
1500,24822,10812
1500,25171,10463
1500,27832,11467
1500,26269,11075
1500,26419,11512
1500,24189,10844
1500,25125,10675
1500,26099,10830
1500,25255,11481
1500,25662,11306
1500,24334,10995
1500,25917,12540
1500,24662,11527
1500,24804,12886
1500,27019,10564
1500,24033,9788
1500,25051,11296
1500,26881,9484
1500,27290,10678
1500,24587,10824
1500,26832,13010
1500,25544,10626
1500,30692,11266
1500,27193,11491
1500,24622,10320
1500,28584,11696
1500,22524,10252
1500,24381,10606
1500,25112,11946
1500,24873,10913
1500,25280,10580
1500,23336,10516
1500,26449,10844
1500,24158,10506
1500,25939,10195
1500,25954,11001
1500,28858,11832
1500,25836,11730
1500,26692,10366
1500,23548,11805
1500,24622,10566
1500,24758,10780
1500,23529,11282
1500,25209,11851
1500,28461,10622
1500,24494,10958
1500,23493,11065
1500,28966,12940
1500,25645,10592
1500,25286,9932
1500,23199,10260
1500,24166,10452
1500,25715,11189
1500,22721,10625
1500,28827,10570
1500,27368,12259
1500,22803,10916
1500,23651,11227
1500,27130,13170
1500,25385,12519
1500,23669,10461
1500,23988,11580
1500,25499,11079
1500,27757,11792
1500,27116,11550
1500,26409,11225
1500,27826,11106
1500,27878,11651
1500,22632,9265
1500,24943,10743
1500,24104,10161
1500,25839,10350
1500,26568,11255
1500,25802,10576
1600,27940,11839
1600,28883,11046
1600,28827,10957
1600,24669,11005
1600,26956,11044
1600,25891,11868
1600,24570,11008
1600,24559,10634
1600,29626,13934
1600,27219,10978
1600,25478,11524
1600,28225,12247
1600,25155,11163
1600,28267,11724
1600,27961,11103
1600,27045,11094
1600,24638,11375
1600,26813,11477
1600,26786,10688
1600,28152,12655
1600,30977,12361
