array_size,comparisons,swaps
1600,13610,10414
1600,13978,10819
1600,13481,10317
1600,13711,10545
1600,13426,10315
1600,13695,10474
1600,12689,9719
1600,13731,10496
1600,13289,10175
1600,13791,10627
1600,13169,10015
1600,13934,10729
1600,13922,10695
1600,13556,10350
1600,13181,10154
1600,13877,10710
1600,13918,10717
1600,13741,10522
1600,14039,10855
1600,12739,9716
1600,13921,10701
1600,13559,10367
1600,13216,10206
1600,13813,10706
1600,14124,10856
1600,13727,10554
1600,12467,9565
1600,13717,10682
1600,13598,10425
1600,13717,10591
1600,13473,10388
1600,13745,10532
1600,13717,10518
1600,14123,10851
1600,13933,10741
1600,13629,10418
1600,13781,10537
1600,14040,10902
1600,13681,10465
1600,13113,10072
1600,13579,10377
1600,13361,10323
1600,13626,10530
1600,13614,10376
1600,13812,10505
1600,13719,10561
1600,13577,10426
1600,14130,10893
1600,13276,10176
1600,13837,10747
1600,13965,10836
1600,13821,10574
1600,13439,10326
1600,13495,10347
1700,14327,11013
1700,14290,10854
1700,14981,11477
1700,14476,11034
1700,14450,11047
1700,14733,11349
1700,14354,10991
1700,14649,11215
1700,14505,11068
1700,14226,10909
1700,14528,11117
1700,14373,11013
1700,14972,11434
1700,14264,10890
1700,14473,11063
1700,14975,11546
1700,14461,11062
1700,14734,11311
1700,14182,10878
1700,14049,10744
1700,13517,10363
1700,14538,11204
1700,14426,11027
1700,14754,11318
1700,14538,11174
1700,14740,11344
1700,14614,11199
1700,14650,11211
1700,14536,11110
1700,13996,10703
1700,14466,11094
1700,14498,11077
1700,13945,10595
1700,13663,10408
1700,14840,11405
1700,14323,10939
1700,14719,11310
1700,14212,10792
1700,14485,11063
1700,14237,10947
1700,14556,11161
1700,13842,10579
1700,14684,11258
1700,14740,11277
1700,14728,11269
1700,14471,11047
1700,14180,10882
1700,14823,11402
1700,14471,11078
1700,14603,11237
1700,14286,10950
1700,7644,5920
1700,15154,11636
1700,15128,11644
1700,14561,11135
1700,14615,11233
1700,14644,11249
1700,14483,11001
1700,13155,10078
1700,14389,11106
1700,15059,11632
1700,14416,10934
1700,15181,11736
1700,14534,11172
1700,14377,10985
1700,13823,10536
1700,14450,11054
1700,14257,10840
1700,14153,10854
